LE,gammaE,LA,LS,w
25.184691350037593,0.4214935747343335,35.0071646620583,368.57179310997464,0.4545015046224695
26.774423914188922,0.4168523912891048,38.56837779546128,276.424272270535,0.6012108372499699
38.138592630012816,0.36629063107619625,37.76768084203822,286.5073119300804,0.5484777592622021
36.02524300744408,0.413352172121146,31.51415092027212,277.02876796473174,0.5416247324790802
33.151649394342826,0.39424257482030484,28.20321312358672,325.1790857264938,0.5906822348455155
32.23396248654093,0.3881890510363915,36.51474025508948,380.56979133855356,0.5718657126911115
34.430763783775134,0.3967329252861996,30.916152106290806,264.4927395441277,0.42851901496560785
31.58156553124639,0.40601807372640175,32.88737014734446,296.3833268275157,0.5232452286433922
43.12879455270294,0.33132655781156056,32.172064961242704,177.63917377070752,0.6905723314263249
40.998869120549884,0.3453020535228073,31.91987261863279,181.6434796635989,0.6670930509114761
38.53822644132292,0.376453001365066,35.40600730110673,451.4013173716812,0.46713981700637025
27.963038019007445,0.4000777518913611,18.437042346435902,373.8597084394244,0.4679442405437934
30.70673666432091,0.40397635208483557,27.322515274842445,293.77808865718816,0.48501078561681255
26.381663101398157,0.40255490682680584,33.320959418418134,458.1884652325188,0.42338726742709365
27.948544875180538,0.40288161489009444,26.71249444145324,210.3943214208605,0.6135707188224204
30.68748174682899,0.39985766341021445,41.77774175519067,252.18868277165532,0.6035157081170889
30.68748174682899,0.39985766341021445,41.77774175519067,252.18868277165532,0.6035157081170889
35.80258336512226,0.36019271681210147,28.845585657980237,311.0280591728279,0.57721738979301
24.915694045197093,0.4564847036890775,33.38160959314321,250.0137466816998,0.5048844574441682
38.21648047788768,0.3656107014468707,31.637726873400624,223.1630687835248,0.6376830823398731
25.89356456540071,0.3942736793071659,33.30668656991376,314.41811152874874,0.4933574362167629
32.96848764771624,0.4192901474002792,36.29356321717945,304.17421821912103,0.5746112012243784
30.35270484887096,0.4123255643718976,30.83980607504376,260.25184017795885,0.4883812830537283
35.896253821143354,0.391883866646349,20.14452470234224,387.247573205916,0.4958705704043249
29.186777100741867,0.403759996209914,33.86797284785425,373.3146528959871,0.4405034474490066
27.34629711261871,0.41209869911947467,36.84768598910346,500.4435048655344,0.4240951988057982
27.93237422853714,0.39918840564894587,34.19983091373164,488.6761350678388,0.48280705169504934
31.33326041146879,0.37955677650325775,31.19739728423924,338.2542605795583,0.4615731695313791
28.697303571873462,0.43083222502031676,31.004744588731562,214.72841632331682,0.6770810135837488
32.14764271373721,0.39141524927521065,33.01170585215695,456.7403637735138,0.4771210915644351
32.87875826282889,0.38759027255078554,23.39035683253531,230.71772244287234,0.5666810298107099
27.780189599807716,0.3590354178564845,34.46172933073742,188.93661176966572,0.7337902640142032
31.089297696884305,0.40040295514118357,29.93325506095298,319.10325425857843,0.5436982385405664
36.147826313512645,0.34972921787243155,24.12589004629892,486.46724802939247,0.37912707520229505
25.676475981032013,0.4148171548088728,36.8606339722219,185.56864624407078,0.6763065047468063
31.48279621837769,0.43117104020334734,29.064950183972062,242.1981753082072,0.4975108374871878
30.91703030966835,0.36064682094937695,29.645986902011007,356.32940113945267,0.5275303193404404
33.02992799494222,0.3732736633908643,30.010607653249217,369.5134730023749,0.5817984794426375
29.207447343962347,0.4002428893319518,33.74419468168976,240.9395978426061,0.5446413679834801
30.606540788214904,0.39454009202601775,39.32313765745695,171.78712455099776,0.6812070252063145
37.733245501565,0.3567515226908149,34.19901842703058,466.66286654784653,0.4206293743595972
32.4606080807589,0.37769494418526495,27.154113609393313,424.02966672202393,0.3993856045048144
39.02334739974883,0.3650511662749717,27.356471963649806,296.67046525090103,0.6041780189531227
34.16020696412422,0.3656810006387701,28.383866271209694,296.14629231917803,0.6195555810354879
31.62639789155409,0.4151629774894214,29.969981329461355,358.32553452484905,0.5284797744890057
31.258121311462038,0.40077557842565875,32.12533163024541,393.37636481711604,0.4993294454230792
30.571674919575415,0.39682183501758106,37.86536092669411,271.92378727577307,0.5221857670841571
26.759686022646978,0.41663348129583566,38.72196269828454,274.3433064374121,0.6149075273808611
34.655369592459365,0.39733011812151997,25.95671281055102,218.1847267796325,0.6149918820277562
29.449702310863465,0.4010921877070595,28.569090359238263,321.9748215888497,0.5071899550265285
33.05568508105889,0.3908170998191018,36.35254041766722,295.84215551346097,0.4572719893640532
33.91273975688138,0.37347316784773765,34.45836082375534,382.61906561858336,0.5299785993529411
28.706820655710956,0.424931266174069,33.743998588707555,179.0162139941843,0.6323882368009799
25.84504611907046,0.4220296369364542,32.70495557844563,151.44784467488256,0.6538117692968074
26.65778791009849,0.41238329052823364,33.437268852752496,289.85966878351917,0.5875044969518814
36.207049607901844,0.3818679486172543,31.30551335728281,215.70509228464724,0.6259534710549215
33.54528883898224,0.37883971330209676,29.250724358236532,187.4935360365242,0.655816387028391
37.53341052072503,0.4079596276066342,31.69839871132614,213.8142574059198,0.6021585827186097
39.64456777951162,0.3872602244565827,31.081359568202668,243.81966942028643,0.5681577490489435
30.82479236055648,0.3729276360351679,31.762420953479914,398.24904028665054,0.48310528290854543
35.95159985657773,0.34605265306873606,26.716887910659317,351.0993829343055,0.5268456001173891
33.75370360751643,0.4139233877037442,31.16326013325422,353.763934987868,0.548651649973991
35.84944613209765,0.3742709697635352,31.606184242101374,224.02854777004117,0.5314079652310664
35.79912975382674,0.38190949449694106,23.83630022599834,212.48041484385956,0.524670448042554
40.550976454484434,0.3772332803264132,36.08930765283943,244.0199396467701,0.7055342362936864
26.26622341152069,0.4079375822385897,25.95038699160078,308.3031906773653,0.46772093760984335
25.4198885228809,0.41686832184199524,15.289825532427757,339.32376451446703,0.5694824302064124
26.49648263344176,0.42337568386244556,21.416364517468676,304.6321464928241,0.5702462254113214
27.72092245450692,0.4056483002262161,26.793204084989657,323.1235795995967,0.5173226414470361
29.355611694757105,0.40860121034348407,31.774009626338618,298.12817315648095,0.49959613499166183
36.87533617283517,0.3566381833887496,34.08154357488414,267.3583832699126,0.6012835372239017
32.43996219372654,0.3891731481492893,32.13273471009301,261.4349219159216,0.5603300492988791
27.86019966598412,0.374702465115069,31.657731692176935,296.1828654030987,0.5964939775857484
33.08071834060753,0.3820406309146618,32.69713071528738,269.2237289666689,0.5692763225444589
30.36583449053053,0.3627855227786938,28.48319422357375,284.94869292778196,0.5924983210478292
34.50155894998794,0.35903805149013274,30.86776927195879,353.5068703083446,0.5638545733070707
25.319284644299064,0.38861263233441706,30.96696094840484,317.5818139509538,0.5917679797539642
34.754696094691994,0.4117102254169044,39.83356088943846,255.9497792823128,0.5211090093799859
34.87781336303622,0.40216728384454353,32.8809535661414,311.34124389541284,0.6005840478855916
41.5537230165697,0.3739004070554395,25.816201342946414,241.6362131182271,0.5240574746439278
34.29343618653083,0.37390165704450334,37.98551598296854,232.56240729977472,0.5622518918694001
46.83677603962372,0.3395146929350915,24.109690147910367,238.06389222572733,0.6229883377072343
33.68413301458997,0.3778611824105674,34.36783310346654,446.08278873350207,0.44727217487516147
28.460340797016375,0.38735384388504074,37.51737072562622,264.5799072894107,0.6293120537888477
32.22522298770955,0.389833186734215,39.40289457252052,361.933058444186,0.613941486682456
38.57255967009107,0.3664171312290412,24.498488097662527,164.0762908827418,0.6783988095766311
27.272324800334932,0.40261377463601233,34.3625477433656,407.7105955579928,0.433119713207553
40.468299601163196,0.3515297302566403,21.878629812320902,314.86228191416245,0.5115688437451323
33.36758873985059,0.37575288134208157,38.078320875637196,230.01811354696298,0.5932833231130592
35.978130388590785,0.3722999115573505,35.26643119246729,230.2138656208158,0.5969582776184018
38.585525067346396,0.3842755526755099,35.08486746501512,281.22077327705813,0.5582124726286102
30.885747158870487,0.40258332334753016,32.675540014985394,247.7171031492742,0.6255512175612531
34.762943316080616,0.3868141639138379,29.034253370792808,272.46948619406135,0.53227307307925
33.13332112167848,0.3536642530679655,33.03866962434276,272.31080331862734,0.5456504073812122
32.80658800262069,0.3570145874418815,34.33088179782374,308.415400640071,0.5956074098271539
31.308108900268994,0.41255069305966124,34.910282608433576,226.43600583574465,0.6095708438932975
32.82044285855435,0.3743179346414134,28.676387661371525,194.72427762040837,0.6741319974375228
32.22346569877037,0.39715864947265345,39.72958630758808,199.3487904127136,0.6143851422096694
26.958441714487602,0.4221338202240771,28.93304290681751,289.09478242583987,0.522747389965015
28.7449996633174,0.40283434015134234,31.046949045264167,425.98832458918133,0.46072001069993535
23.490379450489925,0.37825523137028166,30.00580474999933,413.605118103657,0.4682166157308934
25.20184116420095,0.3825933676722941,25.851581634465273,516.6874912244041,0.5273070477089288
37.53217811654802,0.3786392835161633,27.410442017305105,456.68003126703996,0.33084838368612385
35.299307910729304,0.3624799124079773,27.83483683747349,520.2990148423215,0.4128067339221609
31.285098215028754,0.404891985406273,20.31772194833993,446.2817880018261,0.34607288306465184
33.88723124929114,0.35965804677605406,39.040710318190804,257.5060618156689,0.6206262305420371
27.78662703748061,0.42613120752201905,40.27156113213021,261.36276488884863,0.5206199147209604
27.44539806545501,0.42707542973438345,38.533825360156975,264.75562104624845,0.5758904980418778
41.413635526583704,0.3507097679900212,25.796567066277795,247.68784278662,0.6503668399509616
36.7216612950489,0.39538323929669633,38.336515286698656,228.58637931538868,0.6037342036015104
35.14678261186043,0.37088295631011425,28.053990963758253,188.1171605983327,0.6339699748158368
